Portfolio_ID,Window_Start,Window_End,Vol,VaR95,MaxDD,DivRatio,Skewness,Kurtosis,RollingVol20,RollingVol60,Sharpe,Sortino,Beta,Label,Predicted_Label
UNSEEN_SMALLCAP_ETF,2021-03-19,2021-09-22,0.2682641075498011,0.02094064609220708,0.16602172279287897,1.5640707197467485,-0.27954720822938106,1.3012995867449293,0.18646110197627935,0.2641739477764208,2.8256345070730635,4.286022951972582,0.9999999999999994,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-04-23,2021-10-22,0.2585094602792445,0.020424101721311677,0.16602172279287866,1.7008080714686762,0.2982387259153739,-0.005107753459961728,0.3025430262114422,0.2627268782165887,4.352927180571689,8.828463999003786,0.9999999999999998,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-05-25,2021-11-24,0.2676790673286319,0.024066732806582412,0.1660217227928793,1.6407187504423804,0.217098186530952,0.00042119770553528113,0.24111159560637277,0.26278953879167344,2.8630852747905258,5.357340543519559,0.9999999999999994,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-06-23,2021-12-23,0.28404650504469076,0.027088909342159725,0.1660217227928789,1.5649219983930696,0.12583285048366943,-0.25342657256333556,0.34912004317643613,0.30837051291759443,1.9934668766533978,3.5532229854171704,1.0000000000000004,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-07-23,2022-01-21,0.27935691007905755,0.027088909342159725,0.12710756891982447,1.5217819144107192,-0.05136760936437822,-0.30304359397607517,0.24599717772429133,0.27714832262342737,2.1771765049590486,3.6512540064858388,0.9999999999999994,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-08-24,2022-02-22,0.2838645436761374,0.030898457323530006,0.1451622601828335,1.4996982667323742,-0.3296476012278142,0.0904090711990464,0.29048707349703906,0.3012041912368995,2.3629621525244118,3.4659913465392416,0.9999999999999998,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-09-23,2022-03-25,0.3177200742897994,0.032400791611955186,0.19085574041452097,1.4386722519658175,-0.40855434082440145,0.8403381407407617,0.4117733423364938,0.3360104507512648,2.289842838545078,3.234294130741714,1.0,Medium,Medium
UNSEEN_SMALLCAP_ETF,2021-10-25,2022-04-27,0.3021218569530041,0.032400791611955186,0.1908557404145218,1.3895083667815755,-0.4787006719366586,1.131079878289417,0.1817493259710105,0.3115000885510832,1.3244500781312463,1.7990067089205664,0.9999999999999999,High,High
UNSEEN_SMALLCAP_ETF,2021-11-25,2022-05-27,0.30707167816483566,0.03163597942724461,0.21306994567738505,1.3515770479336031,-0.31158528992744344,0.7737882583904794,0.275211820173278,0.27249713626421385,0.12692379053153446,0.18526604139820055,1.0,High,High
UNSEEN_SMALLCAP_ETF,2021-12-24,2022-06-27,0.31976286316496355,0.03300287963604229,0.2694773073720951,1.326208407080726,-0.09521848148545942,0.9409436515279239,0.40772243993278295,0.3090256002278275,-0.4160193659008823,-0.6231564023420361,1.0,High,High
UNSEEN_SMALLCAP_ETF,2022-01-24,2022-07-26,0.3061074110946989,0.03300287963604229,0.2694773073720946,1.3133390390435586,0.011011510710837401,1.5248685828843858,0.14337060569520527,0.30181670208906325,-1.3317025056926224,-1.9343551480770853,0.9999999999999999,High,High
UNSEEN_SMALLCAP_ETF,2022-02-23,2022-08-26,0.2872222189251751,0.028287695855045147,0.2694773073720945,1.362180494928673,0.09028098904786402,2.2168740965344087,0.16969595099160156,0.2380159042090156,-0.036655264095274274,-0.05441871384034761,1.0,High,High
UNSEEN_SMALLCAP_ETF,2022-03-28,2022-09-27,0.26899808597548386,0.028287695855045147,0.26947730737209497,1.3610042344853688,0.40531162167383683,1.3674910452783573,0.33398053243799153,0.22893546906415516,-0.6398064843096504,-1.039026715407358,0.9999999999999997,High,High
UNSEEN_SMALLCAP_ETF,2022-04-28,2022-10-28,0.2766680288416183,0.029893933023158147,0.2294582095140934,1.400092454835258,0.37631558555450056,1.1120899720355952,0.23858901540913932,0.25089589961519515,-0.18641576560065504,-0.3067853195463221,0.9999999999999994,High,High
UNSEEN_SMALLCAP_ETF,2022-05-30,2022-11-29,0.27744470745583016,0.021882778002835498,0.16994333069179046,1.5427681604486416,0.2912948076293182,0.9375874232059402,0.2649998561773017,0.2883646991977498,2.843176042672152,4.866227960206848,0.9999999999999998,Medium,Medium
UNSEEN_SMALLCAP_ETF,2022-06-28,2022-12-28,0.28877936607609056,0.021882778002835498,0.1517701907657313,1.5140232347757123,-0.47678039424321944,2.3592106524580236,0.46477236414596496,0.3477182086831949,2.6886774249609666,3.731427625103247,0.9999999999999997,Medium,Medium
UNSEEN_SMALLCAP_ETF,2022-07-27,2023-01-27,0.29532109734209105,0.02728680699296929,0.15177019076573134,1.4969729904088378,-0.4439281896877861,1.9547088066936622,0.20354834160045088,0.3438839322527097,2.3688350903302795,3.3676963245330955,0.9999999999999996,Medium,Medium
UNSEEN_SMALLCAP_ETF,2022-08-29,2023-02-27,0.31106270742885955,0.03022349333833931,0.2216859060271196,1.4296932483458593,-0.18086351753099153,1.3737381678652243,0.27729728926362707,0.32890081284344397,0.9400954121029008,1.4358540720826765,0.9999999999999997,High,High
UNSEEN_SMALLCAP_ETF,2022-09-28,2023-03-29,0.30130171466493944,0.028915023553590463,0.2629184709715031,1.4332726361060122,-0.21170481328294477,1.4493442418983413,0.26729590080427906,0.2454530389937602,0.692531504156644,1.06290750239787,1.0000000000000002,High,High
UNSEEN_SMALLCAP_ETF,2022-10-31,2023-05-04,0.31876091769909726,0.02715650900392273,0.26291847097150267,1.3947217169572408,0.03125186638780358,1.773100881162029,0.3070311684486778,0.2810393637374397,2.0296931402643685,3.240141579137367,1.0000000000000002,Medium,Medium
UNSEEN_SMALLCAP_ETF,2022-11-30,2023-06-02,0.31285292794076824,0.028554524794487286,0.2629184709715038,1.3959956827817621,0.15586544076294778,2.116230892889237,0.2716088820700596,0.29194707911540313,0.8606466323612318,1.3869904283950913,1.0,High,High
UNSEEN_SMALLCAP_ETF,2022-12-29,2023-07-04,0.2822810196565359,0.021016740717488734,0.2356846171611403,1.466207134683376,1.027573283918103,1.9347657389298272,0.30071838302165566,0.2882996410464477,2.4479474141109185,5.601865046900054,1.0,Medium,Medium
UNSEEN_SMALLCAP_ETF,2023-01-30,2023-08-02,0.28805670175766335,0.020878780920881336,0.19667320878364528,1.5040707628065575,0.9120835931356492,1.4353169109877157,0.26529978345291033,0.2691303527181381,3.371380141495558,7.706771607357912,1.0000000000000002,Medium,Medium
UNSEEN_SMALLCAP_ETF,2023-02-28,2023-09-01,0.2752208938217691,0.018798347237009676,0.1098519666043557,1.6481872569225005,0.8508752381349601,1.294362433901596,0.23435421638169576,0.24368082762955764,5.95689722116145,14.416222076046106,1.0,Medium,Medium
UNSEEN_SMALLCAP_ETF,2023-03-31,2023-10-04,0.31320377099326496,0.019968221479055977,0.08663217326512282,1.5976925926088288,0.769961790201898,2.0441192308917975,0.43289152841385714,0.34261803202940344,6.593736052964938,13.268376093301319,1.0000000000000002,Medium,Medium
UNSEEN_SMALLCAP_ETF,2023-05-05,2023-11-03,0.3019413467051118,0.02052350946061809,0.0866321732651229,1.6270074876174032,0.5689864574716736,2.2696095528462275,0.23642765154006548,0.33341571461998476,5.788211743342629,10.352289307025842,1.0000000000000002,Medium,Medium
